
---------- Begin Simulation Statistics ----------
simSeconds                                   0.399634                       # Number of seconds simulated (Second)
simTicks                                 399633871000                       # Number of ticks simulated (Tick)
finalTick                                399633871000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4440.01                       # Real time elapsed on the host (Second)
hostTickRate                                 90007399                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9218640                       # Number of bytes of host memory used (Byte)
simInsts                                    700000002                       # Number of instructions simulated (Count)
simOps                                     1369515932                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   157657                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     308449                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        799267745                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.141811                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.875802                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1597862016                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   331945                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1536232759                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1929271                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            228677819                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         333622683                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              196371                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           726840597                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.113576                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.516583                       # Number of insts issued each cycle (Count)
system.cpu.fetchStats0.fetchRate             1.087309                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          209113626                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.261632                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    268385530                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      116534777                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         116534777                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     116534777                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        116534777                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst      8057885                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total         8057885                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst      8057885                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total        8057885                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst 155686961976                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total 155686961976                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst 155686961976                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total 155686961976                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    124592662                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     124592662                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    124592662                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    124592662                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.064674                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.064674                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.064674                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.064674                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 19321.070228                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 19321.070228                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 19321.070228                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 19321.070228                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs       284933                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs        10711                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      26.601905                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks      7525153                       # number of writebacks (Count)
system.cpu.icache.writebacks::total           7525153                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst       528735                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total        528735                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst       528735                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total       528735                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst      7529150                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total      7529150                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst      7529150                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total      7529150                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst 137918262586                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total 137918262586                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst 137918262586                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total 137918262586                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.060430                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.060430                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.060430                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.060430                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 18317.906083                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 18317.906083                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 18317.906083                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 18317.906083                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                7525153                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    116534777                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       116534777                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      8057885                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       8057885                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst 155686961976                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total 155686961976                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    124592662                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    124592662                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.064674                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.064674                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 19321.070228                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 19321.070228                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst       528735                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total       528735                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      7529150                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      7529150                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst 137918262586                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total 137918262586                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.060430                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.060430                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 18317.906083                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 18317.906083                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.942457                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            124063927                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            7529150                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs              16.477813                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.942457                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999888                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999888                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           80                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          350                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           49                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           24                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            9                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         1004270446                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        1004270446                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   6786666                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   91469261                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 30325216                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1598193961                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               539451                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                198047294                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               113956536                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                127084                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    542328                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 29317221                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         158523                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        2325303                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      5131804                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              7457107                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1518649458                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1515065497                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                1106546635                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1639051627                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.895567                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.675114                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    26127316                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                32099628                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                48649                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              158523                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               18311994                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads               375733                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  81374                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          165913247                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              6.025081                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            22.253010                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              159660297     96.23%     96.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               528104      0.32%     96.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29              2700369      1.63%     98.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               378659      0.23%     98.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                24381      0.01%     98.42% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                16399      0.01%     98.43% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                18967      0.01%     98.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                15573      0.01%     98.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                32667      0.02%     98.47% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                33193      0.02%     98.49% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              53421      0.03%     98.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119             100172      0.06%     98.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129             126113      0.08%     98.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139             191562      0.12%     98.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            1276878      0.77%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              83256      0.05%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              54252      0.03%     99.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179             212724      0.13%     99.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              41190      0.02%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              35282      0.02%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209             140660      0.08%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              16143      0.01%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               6770      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               6374      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               6923      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               7604      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               8304      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               8398      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289              11223      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               8664      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows           108725      0.07%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1646                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            165913247                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               186835423                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               105365814                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                   1370444                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                    330144                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               124632321                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                    905164                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 399633871000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                6786666                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                260739722                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               125640630                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          42945                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 258028508                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              75602126                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1639442006                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                8446193                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               11104811                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               54924191                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          2706280211                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  5419257363                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1811605488                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  16574098                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2288236855                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                418043034                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     793                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 857                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  33832756                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       2189621521                       # The number of ROB reads (Count)
system.cpu.rob.writes                      3230448512                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000002                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1369515932                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  2207                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                6884722                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                2194828                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                   9079550                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst               6884722                       # number of overall hits (Count)
system.l2.overallHits::cpu.data               2194828                       # number of overall hits (Count)
system.l2.overallHits::total                  9079550                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst               639825                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              1732112                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 2371937                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst              639825                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             1732112                       # number of overall misses (Count)
system.l2.overallMisses::total                2371937                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst     53641838000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    141184485000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       194826323000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst    53641838000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   141184485000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      194826323000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst            7524547                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            3926940                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total              11451487                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst           7524547                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           3926940                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total             11451487                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.085032                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.441084                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.207129                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.085032                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.441084                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.207129                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 83838.296409                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 81510.020715                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    82138.068170                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 83838.296409                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 81510.020715                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   82138.068170                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks              1161649                       # number of writebacks (Count)
system.l2.writebacks::total                   1161649                       # number of writebacks (Count)
system.l2.demandMshrHits::cpu.inst                 31                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::cpu.data                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                    32                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                31                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::cpu.data                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                   32                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.inst           639794                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          1732111                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             2371905                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst          639794                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         1732111                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            2371905                       # number of overall MSHR misses (Count)
