
---------- Begin Simulation Statistics ----------
simSeconds                                   0.027777                       # Number of seconds simulated (Second)
simTicks                                  27776975000                       # Number of ticks simulated (Tick)
finalTick                                 27776975000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    453.99                       # Real time elapsed on the host (Second)
hostTickRate                                 61183495                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8625068                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      176800785                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   220267                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     389434                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         55553951                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.555540                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.800052                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       196830254                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      618                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      191838924                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 214212                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             20030063                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          31334024                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 114                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            55166382                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.477461                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.467992                       # Number of insts issued each cycle (Count)
system.cpu.icache.overallMissLatency::cpu.inst   1447926497                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   1447926497                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     15192697                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      15192697                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     15192697                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     15192697                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.005946                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.005946                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.005946                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.005946                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 16027.168947                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 16027.168947                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 16027.168947                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 16027.168947                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         2043                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           23                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      88.826087                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        78215                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             78215                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        11612                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         11612                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        11612                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        11612                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        78730                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        78730                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        78730                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        78730                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1206236997                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1206236997                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1206236997                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1206236997                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.005182                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.005182                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.005182                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.005182                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 15321.186295                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 15321.186295                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 15321.186295                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 15321.186295                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  78215                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     15102355                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        15102355                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        90342                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         90342                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   1447926497                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   1447926497                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     15192697                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     15192697                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.005946                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.005946                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 16027.168947                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 16027.168947                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        11612                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        11612                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        78730                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        78730                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   1206236997                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   1206236997                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.005182                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.005182                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 15321.186295                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 15321.186295                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.579576                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             15181085                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              78730                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             192.824654                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.579576                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999179                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999179                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::1          392                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2          120                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          121620306                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         121620306                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    628477                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    2222047                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    52363                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              196830872                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                37476                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 25514060                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                12294703                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   616                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                       311                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    51777                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          21612                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         349701                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       344735                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               694436                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                189671643                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               189334272                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 137109896                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 199763902                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.408115                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.686360                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     2060170                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 3139414                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 7956                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               21612                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1296793                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  376                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    749                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           22374641                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.233807                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             3.713652                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               22361021     99.94%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  454      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 1894      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  278      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  168      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  117      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  115      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  110      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  168      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  235      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                244      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                335      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                443      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1284      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               4001      0.02%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1003      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                512      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                741      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                181      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                186      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                512      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 86      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 27      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 73      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                132      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 58      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 60      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 21      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 12      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              164      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              735                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             22374641                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                24724403                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                11625373                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      1970                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       454                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                15193538                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1154                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  27776975000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 628477                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 17748962                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 2322255                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          12390                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  31503197                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               2951101                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              202232733                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 42386                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 102403                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                 610363                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         2039771                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           430307981                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   765129816                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                251900158                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    729643                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             377751301                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 52556576                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     582                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 559                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   5317282                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        236219001                       # The number of ROB reads (Count)
system.cpu.rob.writes                       396469264                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                100000001                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  176800785                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    89                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                  74889                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   1700                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     76589                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                 74889                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  1700                       # number of overall hits (Count)
system.l2.overallHits::total                    76589                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 3834                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 5172                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    9006                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                3834                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                5172                       # number of overall misses (Count)
system.l2.overallMisses::total                   9006                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       299713500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data       406068000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total          705781500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      299713500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data      406068000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total         705781500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst              78723                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               6872                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 85595                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             78723                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              6872                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                85595                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.048702                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.752619                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.105216                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.048702                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.752619                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.105216                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 78172.535211                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 78512.761021                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    78367.921386                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 78172.535211                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 78512.761021                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   78367.921386                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                 1029                       # number of writebacks (Count)
system.l2.writebacks::total                      1029                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             3834                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data             5172                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                9006                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            3834                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data            5172                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total               9006                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    261373500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data    354348000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total      615721500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    261373500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data    354348000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total     615721500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.048702                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.752619                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.105216                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.048702                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.752619                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.105216                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 68172.535211                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68512.761021                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68367.921386                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 68172.535211                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68512.761021                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68367.921386                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                           5321                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks           14                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total             14                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
