
---------- Begin Simulation Statistics ----------
simSeconds                                   0.189237                       # Number of seconds simulated (Second)
simTicks                                 189236553500                       # Number of ticks simulated (Tick)
finalTick                                189236553500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2911.43                       # Real time elapsed on the host (Second)
hostTickRate                                 64997886                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8642292                       # Number of bytes of host memory used (Byte)
simInsts                                    700000000                       # Number of instructions simulated (Count)
simOps                                     1282330659                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   240432                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     440448                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        378473108                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.540676                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.849537                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1431460964                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      635                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1395023024                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1651081                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            149130880                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         235228118                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 131                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           377863861                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.691867                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.512331                       # Number of insts issued each cycle (Count)
system.cpu.icache.writebacks::writebacks       340963                       # number of writebacks (Count)
system.cpu.icache.writebacks::total            340963                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        44970                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         44970                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        44970                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        44970                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       341481                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       341481                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       341481                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       341481                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   4368031996                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   4368031996                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   4368031996                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   4368031996                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.003286                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.003286                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.003286                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.003286                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 12791.434944                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 12791.434944                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 12791.434944                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 12791.434944                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 340963                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    103534095                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       103534095                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       386451                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        386451                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   5078491996                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   5078491996                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    103920546                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    103920546                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.003719                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.003719                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 13141.360731                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 13141.360731                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        44970                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        44970                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst       341481                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total       341481                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   4368031996                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   4368031996                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.003286                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.003286                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 12791.434944                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 12791.434944                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.938975                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            103875576                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             341481                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             304.191378                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.938975                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999881                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999881                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::1            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2          511                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          831705849                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         831705849                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   4880729                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   16202317                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    66399                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1431461599                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               341902                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                203224483                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               104649378                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   633                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    66410                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         123436                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        2604528                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      2857398                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              5461926                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1377271931                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1374855171                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                1002317344                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1414680753                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.632636                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.708511                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    16351297                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                23593767                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                69411                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              123436                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               10811063                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 1274                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   1059                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          179630701                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.202826                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             1.737185                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              179617168     99.99%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  508      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 1946      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  268      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  198      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  141      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  134      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  118      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  196      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  166      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                200      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                334      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                412      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                959      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               3265      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                750      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                481      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                693      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                120      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                150      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                417      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 71      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 78      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 73      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 80      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                121      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                144      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                165      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                153      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 74      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             1118      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1002                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            179630701                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               196701619                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                98371274                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3442                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       499                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               103921508                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1282                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 189236553500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                4880729                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                114947532                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                18833631                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          14588                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 228818394                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              10368987                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1474740967                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               4564072                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.LQFullEvents                 290702                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                3417383                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents               1                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          3071177685                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  5442491695                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1775538754                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   4902777                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2671192654                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                399984883                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     607                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 578                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  26502270                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       1686089320                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2884063117                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1282330659                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    89                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                 337613                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   1816                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    339429                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                337613                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  1816                       # number of overall hits (Count)
system.l2.overallHits::total                   339429                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 3858                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 5178                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    9036                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                3858                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                5178                       # number of overall misses (Count)
system.l2.overallMisses::total                   9036                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       301685500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data       406913500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total          708599000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      301685500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data      406913500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total         708599000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst             341471                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               6994                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                348465                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst            341471                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              6994                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               348465                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.011298                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.740349                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.025931                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.011298                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.740349                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.025931                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 78197.382063                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 78585.071456                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    78419.544046                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 78197.382063                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 78585.071456                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   78419.544046                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                 1027                       # number of writebacks (Count)
system.l2.writebacks::total                      1027                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             3858                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data             5178                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                9036                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            3858                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data            5178                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total               9036                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    263105500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data    355133500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total      618239000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    263105500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data    355133500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total     618239000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.011298                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.740349                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.025931                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.011298                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.740349                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.025931                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 68197.382063                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68585.071456                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68419.544046                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 68197.382063                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68585.071456                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68419.544046                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                           5326                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks           17                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total             17                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.ReadCleanReq.hits::cpu.inst          337613                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total             337613                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          3858                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             3858                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    301685500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    301685500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst       341471                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total         341471                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.011298                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.011298                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 78197.382063                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 78197.382063                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         3858                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         3858                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    263105500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    263105500                       # number of ReadCleanReq MSHR miss ticks (Tick)
