
---------- Begin Simulation Statistics ----------
simSeconds                                   2.981177                       # Number of seconds simulated (Second)
simTicks                                 2981177080500                       # Number of ticks simulated (Tick)
finalTick                                2981177080500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   9313.70                       # Real time elapsed on the host (Second)
hostTickRate                                320085038                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8680916                       # Number of bytes of host memory used (Byte)
simInsts                                    700000001                       # Number of instructions simulated (Count)
simOps                                     1200705304                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    75158                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     128918                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       5962354162                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               8.517649                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.117403                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1307136973                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9799                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1305928037                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  47100                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            106441453                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          57267991                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                5139                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          5961693299                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.219053                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.890728                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandMshrHits::total          6998                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         6998                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         6998                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       102908                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       102908                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       102908                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       102908                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1673505996                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1673505996                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1673505996                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1673505996                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000697                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000697                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000697                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000697                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 16262.156450                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 16262.156450                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 16262.156450                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 16262.156450                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 102385                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    147616174                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       147616174                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       109906                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        109906                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   1911626496                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   1911626496                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    147726080                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    147726080                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000744                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000744                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 17393.286044                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 17393.286044                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         6998                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         6998                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst       102908                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total       102908                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   1673505996                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   1673505996                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000697                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000697                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 16262.156450                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 16262.156450                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.996132                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            147719082                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             102908                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1435.447992                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.996132                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         1181911548                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        1181911548                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    571533                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   12834778                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles               2287595575                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1307146772                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                33662                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                160686983                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               248872362                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  7139                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents               2282169977                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          11824                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         104154                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       115368                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               219522                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1304536652                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1292644781                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 581969944                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 732474431                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.216801                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.794526                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    54625088                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 8507809                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 2111                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               11824                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               20162615                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  141                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  57684                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          152179174                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.313973                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            10.545948                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              151135669     99.31%     99.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                45529      0.03%     99.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               588135      0.39%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               187481      0.12%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                15089      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                28103      0.02%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                37863      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  973      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1194      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  882      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               1112      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               1360      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               3019      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3480      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              20630      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              13049      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               7874      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               6405      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               3253      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               3501      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               4392      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               2929      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               3116      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               1470      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1251      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               1011      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               1397      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               2162      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               3494      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               3713      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            49638      0.03%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1479                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            152179174                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               160472101                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               248467924                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      7735                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                  12243188                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               147730229                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      5575                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 2981177080500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 571533                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                109138596                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              2301256135                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          71164                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 149792392                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles            3400863479                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1309317096                       # Number of instructions processed by rename (Count)
system.cpu.rename.LQFullEvents               13283211                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents             3370552475                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          2808534723                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  4749889356                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1623220456                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   1228744                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2567464999                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                241069672                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    3441                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                3412                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 610232618                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       7235612441                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2623530308                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000001                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1200705304                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   222                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                  96875                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data               49516531                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                  49613406                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                 96875                       # number of overall hits (Count)
system.l2.overallHits::cpu.data              49516531                       # number of overall hits (Count)
system.l2.overallHits::total                 49613406                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 6016                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data             23512202                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                23518218                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                6016                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data            23512202                       # number of overall misses (Count)
system.l2.overallMisses::total               23518218                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       495513500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    1930712101500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       1931207615000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      495513500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   1930712101500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      1931207615000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst             102891                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data           73028733                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total              73131624                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst            102891                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data          73028733                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total             73131624                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.058470                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.321958                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.321588                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.058470                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.321958                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.321588                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 82365.940824                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 82115.324694                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    82115.388802                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 82365.940824                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 82115.324694                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   82115.388802                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks             23476313                       # number of writebacks (Count)
system.l2.writebacks::total                  23476313                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             6016                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data         23512202                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total            23518218                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            6016                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data        23512202                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total           23518218                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    435353500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 1695590091500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   1696025445000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    435353500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 1695590091500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  1696025445000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.058470                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.321958                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.321588                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.058470                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.321958                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.321588                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 72365.940824                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 72115.325119                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 72115.389227                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 72365.940824                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 72115.325119                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 72115.389227                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                       23515179                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks          101                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total            101                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.ReadCleanReq.hits::cpu.inst           96875                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total              96875                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          6016                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             6016                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    495513500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    495513500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst       102891                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total         102891                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.058470                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.058470                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 82365.940824                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 82365.940824                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         6016                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         6016                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    435353500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    435353500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.058470                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.058470                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 72365.940824                       # average ReadCleanReq mshr miss latency ((Tick/Count))
