
---------- Begin Simulation Statistics ----------
simSeconds                                   0.578104                       # Number of seconds simulated (Second)
simTicks                                 578103608000                       # Number of ticks simulated (Tick)
finalTick                                578103608000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5800.64                       # Real time elapsed on the host (Second)
hostTickRate                                 99662015                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9416396                       # Number of bytes of host memory used (Byte)
simInsts                                    700000000                       # Number of instructions simulated (Count)
simOps                                     1444863222                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   120676                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     249087                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       1156207218                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.651725                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.605428                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1785759825                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   113061                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1700053963                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2111198                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            341009611                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         444093592                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               61422                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           976950744                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.740163                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.316917                       # Number of insts issued each cycle (Count)
system.cpu.fetch.icacheSquashes               7987300                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.tlbSquashes                        1                       # Number of outstanding ITLB misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          976950744                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.995505                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.222985                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                670115566     68.59%     68.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 17446867      1.79%     70.38% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 16449605      1.68%     72.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 18401661      1.88%     73.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 19420504      1.99%     75.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 19102913      1.96%     77.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 18315304      1.87%     79.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 20716052      2.12%     81.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                176982272     18.12%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            976950744                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             943817557                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.816305                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          210405978                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.181979                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    541773654                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      127313439                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         127313439                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     127313439                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        127313439                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst     21838418                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total        21838418                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst     21838418                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total       21838418                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst 407096985760                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total 407096985760                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst 407096985760                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total 407096985760                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    149151857                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     149151857                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    149151857                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    149151857                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.146417                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.146417                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.146417                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.146417                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 18641.322176                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 18641.322176                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 18641.322176                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 18641.322176                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs       572836                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs        26777                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      21.392837                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks     20285493                       # number of writebacks (Count)
system.cpu.icache.writebacks::total          20285493                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst      1545572                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total       1545572                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst      1545572                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total      1545572                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst     20292846                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total     20292846                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst     20292846                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total     20292846                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst 359271551044                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total 359271551044                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst 359271551044                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total 359271551044                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.136055                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.136055                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.136055                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.136055                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 17704.345218                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 17704.345218                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 17704.345218                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 17704.345218                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements               20285493                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    127313439                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       127313439                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst     21838418                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total      21838418                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst 407096985760                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total 407096985760                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    149151857                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    149151857                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.146417                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.146417                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 18641.322176                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 18641.322176                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst      1545572                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total      1545572                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst     20292846                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total     20292846                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst 359271551044                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total 359271551044                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.136055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.136055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 17704.345218                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 17704.345218                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.951125                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            147606285                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs           20292846                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs               7.273809                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.951125                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999905                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999905                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          355                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          114                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           26                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           16                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         1213507702                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        1213507702                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  11689851                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   49340337                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  7417471                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1785872886                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              1189218                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                255334383                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               149261417                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 40135                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    110734                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  7217454                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         284452                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        3577783                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      9083693                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             12661476                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1673230546                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1668371667                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                1154028778                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1738768942                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.442969                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.663705                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    31852768                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                49386790                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses               149407                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              284452                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               26244202                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads               461795                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 124385                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          205945538                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.883426                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            17.868431                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              201164851     97.68%     97.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               271644      0.13%     97.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29              2459621      1.19%     99.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               238129      0.12%     99.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                29370      0.01%     99.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                28698      0.01%     99.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                23669      0.01%     99.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                20610      0.01%     99.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                30220      0.01%     99.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                25036      0.01%     99.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              35114      0.02%     99.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              40818      0.02%     99.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              46921      0.02%     99.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              67465      0.03%     99.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149             244917      0.12%     99.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              80607      0.04%     99.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              74219      0.04%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179             384529      0.19%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              66922      0.03%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              60232      0.03%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209             417553      0.20%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              37206      0.02%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               7929      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               4585      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               3622      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               3611      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               3891      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               3413      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               3679      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               3936      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            62521      0.03%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             2444                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            205945538                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               238540923                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               138827295                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                   4417484                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                    628561                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               149198589                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                   3452884                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 578103608000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               11689851                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                531560548                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                57227181                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          34276                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 282972610                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              93466278                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1845564842                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                1973869                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                    669                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               26018710                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents        65939342                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          2663885413                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  5680057998                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               2091279465                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  21529451                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2091960514                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                571924823                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     947                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 942                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  20671512                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       2622947072                       # The number of ROB reads (Count)
system.cpu.rob.writes                      3623451093                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1444863222                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   313                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst               18755988                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                3028279                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                  21784267                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst              18755988                       # number of overall hits (Count)
system.l2.overallHits::cpu.data               3028279                       # number of overall hits (Count)
system.l2.overallHits::total                 21784267                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst              1527356                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              1780353                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 3307709                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst             1527356                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             1780353                       # number of overall misses (Count)
system.l2.overallMisses::total                3307709                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst    130018394500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    159586969000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       289605363500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst   130018394500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   159586969000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      289605363500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst           20283344                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            4808632                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total              25091976                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst          20283344                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           4808632                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total             25091976                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.075301                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.370241                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.131823                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.075301                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.370241                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.131823                       # miss rate for overall accesses (Ratio)
