
---------- Begin Simulation Statistics ----------
simSeconds                                   0.139704                       # Number of seconds simulated (Second)
simTicks                                 139704090000                       # Number of ticks simulated (Tick)
finalTick                                139704090000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3872.25                       # Real time elapsed on the host (Second)
hostTickRate                                 36078267                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8597324                       # Number of bytes of host memory used (Byte)
simInsts                                    700000003                       # Number of instructions simulated (Count)
simOps                                     1079257122                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   180773                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     278716                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        279408181                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.399155                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.505295                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1156827788                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      871                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1129463445                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 169064                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             77571389                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         169185939                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  91                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           279260888                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               4.044474                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.367187                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::total            279260888                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             753554444                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.696966                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           88998370                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.318525                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     71831922                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       71219880                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          71219880                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      71219880                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         71219880                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         2825                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            2825                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         2825                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           2825                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    207830999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    207830999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    207830999                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    207830999                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     71222705                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      71222705                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     71222705                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     71222705                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000040                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000040                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000040                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000040                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 73568.495221                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 73568.495221                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 73568.495221                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 73568.495221                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          697                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           10                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      69.700000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         1688                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              1688                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          625                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           625                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          625                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          625                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2200                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2200                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2200                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2200                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    167241999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    167241999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    167241999                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    167241999                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000031                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000031                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000031                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000031                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 76019.090455                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 76019.090455                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 76019.090455                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 76019.090455                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   1688                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     71219880                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        71219880                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         2825                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          2825                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    207830999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    207830999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     71222705                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     71222705                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000040                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000040                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 73568.495221                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 73568.495221                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          625                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          625                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         2200                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         2200                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    167241999                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    167241999                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000031                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000031                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 76019.090455                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 76019.090455                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.915690                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             71222080                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               2200                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           32373.672727                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.915690                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999835                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999835                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          569783840                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         569783840                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1347401                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    9424537                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  4861965                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1156828659                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1763                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                233061367                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               108217878                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   808                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      3336                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  4856518                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          29583                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         913906                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       528628                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1442534                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1124410653                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1123408455                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 824092159                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1259267658                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        4.020671                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.654422                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                   131371507                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                13400826                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                35326                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               29583                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1976277                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    8                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   1335                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          219660484                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.625347                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.414191                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              219603159     99.97%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 1332      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                18408      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  854      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  156      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  126      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  179      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  128      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  179      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  234      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               1364      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               1219      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               1851      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3780      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              12157      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1594      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               1522      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               4022      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                960      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               1796      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               3395      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                401      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 86      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                115      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                245      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 78      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                104      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 56      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 55      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 68      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              861      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              817                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            219660484                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               225350896                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               107801770                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                    272617                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                     29020                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                71223678                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1259                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 139704090000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                1347401                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 71017273                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                14295528                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          15460                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 182612159                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               9973067                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1169084044                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                 309928                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                5225296                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         3669289                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          2506054344                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  4629045497                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1603633818                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  38042758                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2362530547                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                143523232                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     837                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 807                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   8880218                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       1353247947                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2323854460                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000003                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1079257122                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    64                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    186                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  17875                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     18061                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   186                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 17875                       # number of overall hits (Count)
system.l2.overallHits::total                    18061                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2010                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                70091                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   72101                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2010                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               70091                       # number of overall misses (Count)
system.l2.overallMisses::total                  72101                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       161918500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      6013998500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         6175917000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      161918500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     6013998500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        6175917000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               2196                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              87966                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 90162                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              2196                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             87966                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                90162                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.915301                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.796796                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.799683                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.915301                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.796796                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.799683                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 80556.467662                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 85802.720749                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    85656.468010                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 80556.467662                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 85802.720749                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   85656.468010                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                55967                       # number of writebacks (Count)
system.l2.writebacks::total                     55967                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2010                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            70091                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               72101                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2010                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           70091                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              72101                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    141818500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   5313088500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     5454907000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    141818500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   5313088500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    5454907000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.915301                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.796796                       # mshr miss ratio for demand accesses (Ratio)
