
---------- Begin Simulation Statistics ----------
simSeconds                                   8.845495                       # Number of seconds simulated (Second)
simTicks                                 8845495387500                       # Number of ticks simulated (Tick)
finalTick                                8845495387500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  19018.02                       # Real time elapsed on the host (Second)
hostTickRate                                465111222                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8755792                       # Number of bytes of host memory used (Byte)
simInsts                                    700000000                       # Number of instructions simulated (Count)
simOps                                     1313119736                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    36807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      69046                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      17690990776                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              25.272844                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.039568                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1420088787                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1188                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1420121889                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  31338                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            106970206                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         173336422                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 447                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         17690788238                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.080275                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.464687                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandHits::cpu.inst       93827256                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          93827256                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      93827256                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         93827256                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         5892                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            5892                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         5892                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           5892                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    296537997                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    296537997                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    296537997                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    296537997                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     93833148                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      93833148                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     93833148                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     93833148                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000063                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000063                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000063                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000063                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 50328.920061                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 50328.920061                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 50328.920061                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 50328.920061                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1835                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           25                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      73.400000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         4406                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              4406                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          967                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           967                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          967                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          967                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4925                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4925                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4925                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4925                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    240451997                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    240451997                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    240451997                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    240451997                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000052                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000052                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000052                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000052                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 48822.740508                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 48822.740508                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 48822.740508                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 48822.740508                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4406                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     93827256                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        93827256                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         5892                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          5892                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    296537997                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    296537997                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     93833148                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     93833148                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000063                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000063                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 50328.920061                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 50328.920061                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          967                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          967                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4925                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4925                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    240451997                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    240451997                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000052                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000052                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 48822.740508                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 48822.740508                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.998718                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             93832181                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4925                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           19052.219492                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.998718                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          750670109                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         750670109                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1622760                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   68616017                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles               7951945060                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1420089975                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               137884                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 50875354                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               856382491                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   714                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    825254                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents               7952352722                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            827                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         114587                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        17792                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               132379                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1419516288                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1376658369                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 366177627                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 573046270                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.077817                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.639002                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       16780                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  204028                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  132                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 827                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               83831462                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   30                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  70886                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           50671319                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              8.885335                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            30.975071                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               48608370     95.93%     95.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  902      0.00%     95.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               220108      0.43%     96.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                31661      0.06%     96.43% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                59896      0.12%     96.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 3240      0.01%     96.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  403      0.00%     96.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                 1325      0.00%     96.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 2842      0.01%     96.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  654      0.00%     96.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                271      0.00%     96.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               4379      0.01%     96.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              12826      0.03%     96.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1396      0.00%     96.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            1525235      3.01%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              28606      0.06%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               7207      0.01%     99.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179              99445      0.20%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               3175      0.01%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                660      0.00%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              12577      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               3820      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                378      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                234      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                174      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                181      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                182      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                189      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               1357      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               1057      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            38569      0.08%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1057                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             50671319                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                50856201                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               856237417                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                     10688                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                  44338040                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                93834273                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1554                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 8845495387500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                1622760                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                108746093                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              8022523190                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          12283                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 147884749                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles            9409999163                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1422426006                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                6723043                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents             9402260722                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         1149641                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           919814212                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  4725923300                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1255942609                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                1110602819                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             870671049                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 49143082                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     547                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 527                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 865466969                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      19044639131                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2849708612                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1313119736                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   111                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   2297                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 811533                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    813830                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  2297                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                811533                       # number of overall hits (Count)
system.l2.overallHits::total                   813830                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2617                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data             96084719                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                96087336                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2617                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data            96084719                       # number of overall misses (Count)
system.l2.overallMisses::total               96087336                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       208645000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    7873730983500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       7873939628500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      208645000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   7873730983500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      7873939628500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               4914                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data           96896252                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total              96901166                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              4914                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data          96896252                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total             96901166                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.532560                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.991625                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.991601                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.532560                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.991625                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.991601                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 79726.786397                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 81945.714838                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    81945.654404                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 79726.786397                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 81945.714838                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   81945.654404                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks             95529294                       # number of writebacks (Count)
system.l2.writebacks::total                  95529294                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2617                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data         96084719                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total            96087336                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2617                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data        96084719                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total           96087336                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    182475000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 6912883793500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   6913066268500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    182475000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 6912883793500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  6913066268500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.532560                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.991625                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.991601                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.532560                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.991625                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.991601                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 69726.786397                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 71945.714838                       # average overall mshr miss latency ((Tick/Count))
