
---------- Begin Simulation Statistics ----------
simSeconds                                   0.138636                       # Number of seconds simulated (Second)
simTicks                                 138635643000                       # Number of ticks simulated (Tick)
finalTick                                138635643000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4024.50                       # Real time elapsed on the host (Second)
hostTickRate                                 34447933                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8599376                       # Number of bytes of host memory used (Byte)
simInsts                                    700000003                       # Number of instructions simulated (Count)
simOps                                     1079257122                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   173935                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     268172                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        277271287                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.396102                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.524603                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1155613556                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      877                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1128644092                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 180642                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             76357155                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         166903408                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  97                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           277125196                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               4.072687                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.368440                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::7                  2764192      1.00%     58.91% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                113873849     41.09%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            277125196                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             752907297                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.715417                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           88733350                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.320024                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     71804196                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       71189727                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          71189727                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      71189727                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         71189727                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         2864                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            2864                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         2864                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           2864                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    210577999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    210577999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    210577999                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    210577999                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     71192591                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      71192591                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     71192591                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     71192591                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000040                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000040                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000040                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000040                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 73525.837640                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 73525.837640                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 73525.837640                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 73525.837640                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          697                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           10                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      69.700000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         1706                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              1706                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          646                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           646                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          646                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          646                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2218                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2218                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2218                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2218                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    168033499                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    168033499                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    168033499                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    168033499                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000031                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000031                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000031                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000031                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 75759.016682                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 75759.016682                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 75759.016682                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 75759.016682                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   1706                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     71189727                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        71189727                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         2864                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          2864                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    210577999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    210577999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     71192591                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     71192591                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000040                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000040                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 73525.837640                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 73525.837640                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          646                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          646                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         2218                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         2218                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    168033499                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    168033499                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000031                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000031                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 75759.016682                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 75759.016682                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.915947                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             71191945                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               2218                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           32097.360234                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.915947                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999836                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999836                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          569542946                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         569542946                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1345619                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    9423682                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  4801705                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1155614433                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1706                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                232824073                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               108219675                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   813                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      7105                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  4791396                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          29620                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         913362                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       527717                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1441079                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1123563548                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1122567263                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 822174876                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1256983357                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        4.048624                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.654086                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                   131422377                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                13163529                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                33915                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               29620                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1978074                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    8                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   1471                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          219660484                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.625103                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.326574                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              219604865     99.97%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 1156      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                18248      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  763      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  157      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  140      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  185      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  386      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  451      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  663      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               1319      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               1065      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               1065      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3150      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              12311      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1430      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               1668      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               3829      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                703      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               1582      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               3442      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                382      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 88      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                136      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                233      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 79      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 49      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 61      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 54      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 53      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              771      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              785                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            219660484                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               225220231                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               107802355                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                    272895                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                     29206                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                71193658                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1358                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 138635643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                1345619                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 71711014                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                14250890                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          16889                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 183941747                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               5859037                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1167878969                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                 345299                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  33061                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                5250633                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          2504100650                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  4624755732                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1602530781                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  38053759                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2362530547                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                141569469                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     849                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 814                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   3769137                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       1349927178                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2321248612                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                700000003                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1079257122                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    64                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    190                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  17944                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     18134                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   190                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 17944                       # number of overall hits (Count)
system.l2.overallHits::total                    18134                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2024                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                70110                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   72134                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2024                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               70110                       # number of overall misses (Count)
system.l2.overallMisses::total                  72134                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       162640500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      5959776500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         6122417000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      162640500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     5959776500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        6122417000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               2214                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              88054                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 90268                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              2214                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             88054                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                90268                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.914182                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.796216                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.799109                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.914182                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.796216                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.799109                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 80355.978261                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 85006.083298                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    84875.606510                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 80355.978261                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 85006.083298                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   84875.606510                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                55969                       # number of writebacks (Count)
system.l2.writebacks::total                     55969                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2024                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            70110                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               72134                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2024                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           70110                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              72134                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    142400500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   5258676500                       # number of demand (read+write) MSHR miss ticks (Tick)
